:START_ID(Account number),:END_ID(Withdrawal id),:TYPE,date
619921859,f8a395c3-5c85-454e-98ab-201e7d6d96b3,MADE,2023-01-01 10:50:23
8318669567,465703d5-88b3-40ab-bc12-9d3fe116955c,MADE,2023-01-19 03:50:34
7681917695,be66bfc3-693d-4e96-a287-04fc40363bdd,MADE,2023-08-31 14:29:33
7681917695,c6dd8385-b6a9-4aef-81cf-f27a04d2f6dc,MADE,2023-05-09 22:12:56
7681917695,6d8e027e-9a68-49bd-a094-0e554e3edc91,MADE,2023-05-31 11:52:32
7681917695,61eb92b0-7b76-4fa9-bac5-63eadfe31d7a,MADE,2023-07-22 00:33:43
9438366770,029d593f-74f9-4e0a-b6f1-076b2cec1b5c,MADE,2019-09-06 00:57:57
9438366770,f8781040-a56c-4168-a564-281d6827f915,MADE,2023-04-10 02:14:05
9438366770,342306de-f9d6-4506-b522-60d74cd8998e,MADE,2021-03-01 23:44:38
9438366770,bc972e4d-e872-4821-9747-66cc98962b87,MADE,2019-05-10 20:05:15
9572992654,6f1ae488-f37e-43b3-bc83-6e37027c2a07,MADE,2021-11-26 00:32:16
9572992654,2fbfde05-75b6-4cc7-b592-e9c6c1806f45,MADE,2021-04-06 21:13:05
9572992654,4f292a52-f815-480f-96fe-2903a8ee6053,MADE,2021-03-16 18:13:39
739781196,050a7bfe-5a49-4b9f-bb26-8fa3436f8859,MADE,2023-01-15 09:54:45
9468305691,26f6a6f4-f8f2-4125-b7a9-0c408743b8a6,MADE,2018-09-13 19:32:44
9468305691,0ba00dbc-1b00-40db-a36c-d594c23b02a1,MADE,2022-04-06 04:16:50
9468305691,3e554ff4-e585-42d4-91b6-6b45688ae4ae,MADE,2016-11-03 06:47:53
9468305691,231ee284-cafd-4ccf-ab7b-13ce25c159f3,MADE,2019-04-17 02:00:43
9468305691,4dd20ea6-9a03-4320-a5a2-906381487c79,MADE,2019-10-28 01:24:35
6586745942,d0961798-7810-4439-8a7c-d04c89bcbde0,MADE,2023-02-19 00:47:28
6586745942,d5f17eef-e535-42cf-b782-d2afe393aa05,MADE,2023-02-16 11:35:51
6586745942,aaf92ea1-d8a5-442a-a06a-d6beb048de3a,MADE,2023-04-08 11:55:22
6586745942,9fadb86c-5406-4800-a391-35342d1556f0,MADE,2023-03-24 06:31:18
6586745942,395831b7-5f45-4702-b77c-840ad69ba3af,MADE,2023-03-24 16:24:30
4915708898,e0b3c3d8-8765-473f-9016-7554cc36e2f2,MADE,2023-05-12 16:43:45
1143037182,6cd2586b-f402-40d4-aeb5-8ce2e9d7cfd9,MADE,2022-07-12 22:17:15
1143037182,a2b4c13c-c413-4669-bff0-3bf2ae0f973d,MADE,2023-05-12 09:14:28
1143037182,da7eb792-82d5-47e0-983a-f05fd1a61f4c,MADE,2022-10-31 23:01:35
1143037182,5648a420-3829-4cd0-afa0-703e4fc7cba5,MADE,2022-09-23 09:45:25
1143037182,b38c1f96-2bd1-4f17-9842-2646b72c825a,MADE,2023-04-12 19:58:27
1713326006,4316907b-3c43-44e5-865c-c456e85753d8,MADE,2023-01-24 17:50:30
1713326006,26f85faa-16ba-41c6-9edd-06005e674c39,MADE,2023-02-26 02:21:11
1713326006,1b84eb6a-1a21-40f5-8980-4f0cd882cf18,MADE,2023-02-12 06:01:39
1713326006,d808aec5-c478-41b1-a381-a81f2529d125,MADE,2022-05-09 08:57:27
6443298756,9dd2376a-9b5d-408b-b365-2bcd435b9b92,MADE,2021-01-02 23:31:12
6443298756,69a8c56d-d45a-4a7c-95e4-f48826c8c632,MADE,2023-02-17 15:03:39
6443298756,ca9c6b00-842a-4391-8ad0-f859671847c8,MADE,2020-08-03 04:41:17
6443298756,84d19a30-60fe-440f-9efb-9a9b1e1e34aa,MADE,2022-04-08 01:25:32
6686411608,0b90877a-d257-4f2b-bd28-64548ae82041,MADE,2023-05-11 08:36:43
6686411608,70bc9990-4b1d-4752-a721-bce1dd6e85a5,MADE,2023-05-05 10:37:46
2821952736,5990622a-cadb-4235-a6a5-decc9601fff0,MADE,2023-05-28 01:50:08
2511855497,040364ee-7bcd-46d7-b01f-3a9a5e78af74,MADE,2023-02-19 08:21:28
2511855497,8ea2fd0a-3902-490d-ba0c-d93120af4e8a,MADE,2022-10-21 15:17:23
6567004735,de868ec9-4577-4007-a2cb-f8cf446df13c,MADE,2016-01-07 11:29:15
9700213213,dd81d453-ad4a-4971-abed-0f139f20e25e,MADE,2019-07-24 12:32:42
9700213213,5735cc7e-9395-4c9d-a0e0-0914604f3920,MADE,2020-11-08 00:24:30
9700213213,0fa34147-ec01-47fd-ab48-1980741bf25b,MADE,2020-07-03 03:45:26
6800875871,f652c5b3-08f6-4834-9b2b-e3fea913f941,MADE,2021-10-03 07:32:54
6800875871,d6a4b5d8-d3aa-4753-b952-cb7bb47d0130,MADE,2021-08-02 12:11:56
6800875871,cd75e56a-8223-4ae6-bfba-10ebff30f2a2,MADE,2020-01-05 17:53:30
6800875871,02810272-7fe4-4d8e-ad5d-7ad8ee71f9ba,MADE,2021-10-10 03:09:51
6800875871,85e84d8c-6f7c-49a1-99b0-7b6e51660ec2,MADE,2022-08-19 20:57:37
3691040873,8deac3dd-1b78-4676-b166-2803af2d4283,MADE,2021-09-17 11:58:20
3691040873,cae46439-edb5-4ec6-8a59-e6077259f637,MADE,2021-10-31 19:00:29
3691040873,458092f9-1341-4608-91b9-122cd2e8a9b4,MADE,2021-09-23 16:32:22
1774520644,392f1b59-595f-4ce9-960f-d6e3ee93f6b4,MADE,2023-06-10 11:53:55
1774520644,d1dcd5a6-8afb-4fa1-a348-d5ea4ece005f,MADE,2023-10-01 13:54:32
1774520644,26b26bf5-c0db-42e7-a0ca-97a5251c37b6,MADE,2023-06-18 08:41:46
7529948362,0040493c-5a8b-468f-bbd1-ba55c5a041ce,MADE,2023-05-31 16:20:13
7529948362,e83c88fe-26be-4f64-9824-c0e1b4ff3ef5,MADE,2023-05-23 07:38:59
7125018735,070ab890-d536-47fc-8142-4428120afca7,MADE,2023-05-17 00:19:27
7125018735,ed2ff481-8eeb-4e1e-94c8-cff4f81eeb08,MADE,2023-05-23 12:20:54
7125018735,5523c11a-1052-4099-a07d-8c60eeb4d8ab,MADE,2023-05-17 10:18:59
7125018735,c5eb4a76-ea40-4e3b-b17c-94a3d99cea6b,MADE,2023-05-21 14:44:30
7125018735,620d0576-d442-4055-8b19-612fd67e2fcd,MADE,2023-05-27 16:00:33
2582404488,80b060fd-ff09-4d6d-a95d-3ce95398d0cd,MADE,2023-08-24 16:19:41
2582404488,bc0676f1-43e4-4b98-bade-66770fbe22ed,MADE,2023-07-19 22:24:34
2582404488,bd0709cb-de94-43c8-8e01-834975b26bee,MADE,2023-06-14 02:08:26
2582404488,28c2ed04-c2df-41ad-97b4-bdb77733293b,MADE,2023-08-12 22:28:50
2582404488,f67bff5a-ffb7-4dc2-96c0-6738d9b1788e,MADE,2023-07-02 12:57:23
1899662265,5e824f9f-759b-4e47-a323-5db4a47a9b39,MADE,2022-03-22 02:21:18
1899662265,dcc05bbb-e33f-4980-81d6-dcb1ab86e0f3,MADE,2022-07-03 16:44:24
1899662265,f72917f1-e1a4-49eb-baff-e97a321bcf81,MADE,2022-02-13 05:06:28
3586333384,308df99f-8c73-44f1-b424-601dba0757e1,MADE,2023-04-11 19:22:42
2904693734,62f94e9b-2faa-43fc-8d9a-6b6e731f1cda,MADE,2014-08-04 06:26:58
7067568648,dab6e5bc-ed61-47a5-a62f-8f5a3196ed84,MADE,2021-12-21 01:16:27
674322106,e820df34-edce-4ef8-955e-f84cf209997c,MADE,2022-05-24 16:49:46
674322106,6749b11f-2ff9-41ef-84ee-96a6539aae93,MADE,2023-06-14 10:40:19
674322106,03f6a78c-485f-4afa-abaf-73b5834019c4,MADE,2021-07-11 18:40:36
4103619312,72c40033-2988-4357-a743-f392cdd22381,MADE,2022-08-03 15:12:57
4103619312,69b43f13-15da-4a53-9f9e-151fb9a197f4,MADE,2022-08-02 06:38:38
4103619312,62f77d1a-7d81-4d06-ba2b-35b0fc5d362b,MADE,2020-05-26 03:38:58
8948096048,cb794282-faf1-4779-94f5-1972a6e34b05,MADE,2017-08-17 14:09:26
4312312049,9595f00e-639b-4167-8a7a-01e1411d930e,MADE,2019-03-26 07:15:49
4312312049,3b05eea9-87a0-4cfb-bd21-25cd0c0fe073,MADE,2021-05-14 15:34:12
4312312049,896a2739-08fb-4a2a-8242-edd2ca431f23,MADE,2020-09-25 18:33:31
4312312049,fc2fe87c-74e0-45db-94ad-ffd909fc615d,MADE,2021-05-02 02:53:05
4312312049,9b9488d4-e807-46bd-a5a7-a5af31770c72,MADE,2020-02-04 01:52:07
9702391016,d3b108e9-5b57-41dd-909e-22e60a477a1c,MADE,2021-01-02 01:54:26
9702391016,7d950d23-f3c9-4d14-aca2-25c76864baaf,MADE,2021-09-13 19:20:10
9702391016,e041ceb0-6d60-414c-97bb-fdd436da8984,MADE,2020-03-31 16:21:40
9702391016,55b49876-77ad-4474-b898-05ac0b097edf,MADE,2021-12-06 17:43:54
4197641108,4fb8ef23-87a9-48dc-9df6-245e449f2eaa,MADE,2020-10-27 12:09:58
9304063072,c034cd7b-bd82-4f30-a46d-d3922ac39fff,MADE,2023-05-10 01:44:24
9304063072,09a568c8-9ba7-47a3-a58c-474a26b4f456,MADE,2021-02-16 21:31:30
9304063072,82e9ff3f-8162-46e4-b20a-48c6175cdc2a,MADE,2021-04-19 04:44:56
4390139151,9d978766-bd08-4615-b559-9c33fed8258b,MADE,2021-01-24 14:55:55
5687260653,9ac775d3-5432-477d-9665-65cf4d1fab87,MADE,2022-06-12 10:33:58
9073847598,7c199701-1530-4516-85a1-9b24c0feab5b,MADE,2020-02-10 06:32:35
9073847598,7dfd00a5-a371-4e10-b2d3-72f21097b2ae,MADE,2020-12-07 16:24:18
9073847598,04afbbc8-3e2e-4124-a69a-3fdf667cc485,MADE,2019-10-20 14:01:07
76823414,0ba72dc4-8938-491b-9c0d-be7cfa6134ae,MADE,2019-07-10 14:47:07
6239756203,056fbdd4-8bb7-4d6f-b06f-89671f86d454,MADE,2023-09-09 20:10:14
6239756203,c7cc201b-174b-4afe-86e2-47f743ce3a29,MADE,2023-08-06 07:27:09
5462271384,d49e2302-eb83-4ed2-82e1-bcfdefa92baf,MADE,2023-05-24 10:15:03
5462271384,283b78d3-79a0-4e9a-b19b-f871c35f4168,MADE,2023-04-27 23:54:37
5462271384,96decb72-e463-4574-ae8e-8c6acabc4ff7,MADE,2023-05-14 05:14:30
5462271384,0043b4a9-3c30-4539-937e-bf6c8806647d,MADE,2023-04-29 21:53:30
3726118989,fdc5d3eb-1264-46a6-9392-4eafac5ab14c,MADE,2023-05-11 14:13:31
3726118989,07842ee9-9027-4ac7-804f-0d7dfca39e3d,MADE,2023-05-11 06:53:14
3726118989,18b40fc2-adcd-4b0c-84a7-313598224c42,MADE,2023-05-26 07:23:02
3726118989,ba9032fb-d611-49e4-86bc-65026892c8a5,MADE,2023-05-25 17:33:36
2914571406,8e2de1ef-6a23-4408-acee-b5bab64fe522,MADE,2022-11-19 23:07:49
2914571406,cee42999-1136-4df9-ac4a-961fd3711b73,MADE,2023-01-29 01:41:35
2914571406,726373a6-2f16-41fb-9e40-3637c32d9a04,MADE,2022-12-15 03:27:29
2914571406,679955cf-9d71-419a-9bc4-ead48f005249,MADE,2022-11-11 04:50:57
9891391277,d8781056-72cc-4428-819b-cb5c207d4d90,MADE,2018-04-18 17:23:36
9891391277,4c17dc4c-5c73-4d81-b0d1-119564664ba9,MADE,2016-11-20 09:16:50
9891391277,e78489c9-5dd3-4ddb-9f8a-0169f3980ae0,MADE,2017-09-17 17:43:25
1433097441,18f0cb9d-6b2e-4785-9143-3b9ed1bc21b6,MADE,2023-04-29 19:16:10
1433097441,d48fc989-50ea-4a79-a4a6-cf1300aac702,MADE,2022-02-18 21:21:06
1433097441,f79fcac0-67da-4e58-8021-5037f4faa012,MADE,2022-09-07 04:56:12
1433097441,4587d2aa-1f0f-42a1-a4f4-65a3f2c4e0a3,MADE,2022-10-27 02:15:17
1644966894,b2b98334-5830-495d-aeac-236e386b8e4f,MADE,2023-04-12 17:16:56
1644966894,3dc35636-12b1-4a8e-ae21-8b04d307679b,MADE,2023-01-29 00:11:40
1644966894,3d15540c-1db7-4ff9-a190-df44e82e130e,MADE,2023-02-13 21:40:26
1644966894,65ff35cd-940d-4627-a48c-135a1dead0bc,MADE,2023-02-20 23:58:30
1644966894,9173cea1-d53e-4022-ac9b-375b628415a8,MADE,2023-02-13 11:14:43
7509841720,31487c02-1f69-418e-b952-f4e2620f103a,MADE,2022-04-02 23:03:35
7509841720,07d7bc4f-62aa-4a62-826e-2d9e95fdcfde,MADE,2021-08-06 03:34:42
7509841720,fc36dac4-85a3-4c95-bb61-8651e6990de8,MADE,2023-03-02 13:09:57
3345255051,49f038f8-bf35-40a2-a9fc-25a4a52094b7,MADE,2018-07-05 00:38:05
3345255051,ac1ee139-ba2b-4896-ac7b-0ae53074a330,MADE,2020-10-01 03:23:20
3345255051,ef2e8c72-e0e7-4b7d-803e-019d1ad3185b,MADE,2021-12-14 00:06:17
3345255051,de5376b9-e029-4f9f-91eb-f789cc604843,MADE,2019-01-18 02:09:05
3600315948,16b94416-401e-4759-bee3-ed1de9bb7548,MADE,2020-06-29 22:17:20
3600315948,36cdb748-eb3c-492f-a816-64aae34e0545,MADE,2020-04-23 16:56:06
3600315948,89b0ae88-1d90-4e8f-a64a-8ead66e9e5b8,MADE,2020-02-24 06:12:04
1318158431,330c8486-9fb4-499c-b49c-a78c2107df3b,MADE,2020-11-24 06:50:02
1318158431,83169363-bcd3-4c94-9c3a-7b6d0fce1f36,MADE,2021-09-19 08:49:05
1318158431,a8d43369-61d8-4ac0-b12d-6eb50118028e,MADE,2020-09-25 05:53:26
276853511,6250fb00-24c7-492c-a4c5-ea94e4148bf0,MADE,2021-09-06 23:41:38
276853511,f058ccb4-a26d-4bd2-8b41-c54993f298b7,MADE,2021-04-10 21:17:07
276853511,b1660a9e-56d5-4195-8405-8d11c7036227,MADE,2021-08-03 01:49:13
5021247961,bd9b3c78-aedb-40b1-85b8-45bf3521635e,MADE,2016-11-16 15:21:30
5021247961,1da58d73-c0e1-4213-a426-7a35b11d4e58,MADE,2016-11-10 05:28:10
5021247961,180deb05-17e1-4c26-98c0-3e8e0eb104d6,MADE,2016-12-19 08:06:27
6602779729,ff47d7a1-dd78-4254-89ae-c95219bb3d33,MADE,2022-09-22 13:57:22
6602779729,84515d05-bd00-4ca8-b07d-53f896654e82,MADE,2022-09-20 14:16:16
6602779729,eea07b71-9850-4802-8556-53f31160b3ef,MADE,2022-09-22 01:42:27
5228160193,605e72c6-b64c-4944-b298-438d59047401,MADE,2023-04-21 17:19:17
5228160193,0ba2e126-ac19-4fdf-ab1a-372d98540ea7,MADE,2023-05-11 07:42:11
5228160193,1864bc9a-5f58-4cf6-a6ec-7a328a2c79d3,MADE,2023-04-22 20:04:33
5228160193,719fbd3b-d21a-44d4-8462-5665b071a4a2,MADE,2023-05-21 12:25:12
4719976275,31de2a8d-29a9-4f8d-af62-5b52f2eeb686,MADE,2023-05-16 04:28:03
4719976275,e491096f-96e6-45c5-b8e9-d8f49f270d11,MADE,2023-10-05 13:07:27
4719976275,964802d3-e477-4231-8504-ff4fdc515125,MADE,2023-06-29 21:05:21
4719976275,242e8270-0605-4378-9a71-d5bf7efd9043,MADE,2023-10-31 17:01:01
9078805017,4e8941d2-f92a-4adc-ba39-9316aefac3d9,MADE,2022-06-08 09:21:57
941192007,d172f8d5-cd45-42ff-8c66-b66a43c943d8,MADE,2023-01-09 14:54:29
941192007,7020ae51-e270-4b22-87cd-5aa60427c773,MADE,2022-08-07 02:35:19
941192007,5f0fc4d7-38f5-4649-aa3e-051e900dc911,MADE,2023-01-10 14:04:33
310827954,3f95eb48-45a6-4609-abe0-e66d4f8014c8,MADE,2022-12-13 03:28:02
310827954,b261bab4-b64e-45e7-a89c-550d76ba7283,MADE,2022-11-29 10:16:07
310827954,e7a28fda-8057-4998-85a1-3b94861edc5b,MADE,2022-11-15 07:53:53
310827954,88653f9a-f4c5-4029-a15e-22605d9b5de0,MADE,2022-12-04 19:46:12
5303686525,fe1485ac-6c7f-49d4-b8d2-140d1db64b51,MADE,2022-01-10 04:11:38
3752271677,34c8a0ed-84c5-4d13-8a91-6f59d6339e22,MADE,2023-02-15 06:23:24
3752271677,941553b3-b7fe-4b24-ba1e-1e303f689c58,MADE,2023-03-10 01:26:00
3837222232,2de6648a-eea6-4219-9d25-4abe30a23b03,MADE,2023-05-06 06:47:49
6404704181,6af8878d-be7c-4859-91ec-cd3781b6e807,MADE,2022-03-24 04:58:34
7789364755,51c7bc77-da72-4d24-9ec8-7c778d35f07f,MADE,2023-01-31 22:16:53
856093816,983eade5-71a7-4558-882e-b6483e586de2,MADE,2023-04-13 19:32:15
856093816,b2162a14-a1b8-46f4-b6ac-582d8b220068,MADE,2023-03-07 06:05:15
856093816,7c25860f-62ff-43a5-86e2-aa034ffd9b2f,MADE,2023-06-22 09:14:04
6379518037,7eb0fa06-ede5-4c0c-a302-1c4214c3eaa1,MADE,2023-03-28 10:11:00
6379518037,77a1e80b-fadc-4fe8-bb52-c193129029cd,MADE,2022-09-25 23:26:26
6379518037,392496ab-111a-4a19-866e-de5e9e748033,MADE,2023-04-09 16:52:22
2676415155,494c5a1e-bc70-4a1c-837e-c710198d8db5,MADE,2023-04-18 18:06:02
2676415155,931f6d08-8c8f-474c-975e-a6cb48474f51,MADE,2023-04-04 22:01:32
7553725350,b306737b-ab37-4f43-9a88-723716978385,MADE,2023-05-19 07:49:42
7553725350,89fd431d-b8c4-49c0-af11-6e3ccb4cb2f0,MADE,2023-05-12 01:03:32
7553725350,b08c66f2-aa8c-4664-bdd7-9dc6352af32d,MADE,2023-04-16 03:08:04
7553725350,c35c20ca-207d-438b-90ee-df2d6d18d64a,MADE,2023-04-30 16:51:30
2513466471,a4ec776d-b5cc-452e-994e-1c63bcf9d7ea,MADE,2022-02-23 01:40:15
2513466471,5b77ee6e-89ce-42da-a0f6-910944616a53,MADE,2021-12-04 06:06:56
9095014992,fc55175c-e732-41b1-a231-a946332c6b0f,MADE,2022-04-16 00:52:11
9095014992,c59e12f3-ba25-4294-9b3a-435265b3c07d,MADE,2021-11-15 09:15:42
9095014992,0776c777-20f9-4b4a-9fa3-61969dffd46d,MADE,2021-10-30 17:03:37
4501962709,adea88e1-eeb3-4744-9b62-d0dcc74b38de,MADE,2022-08-27 01:59:40
4501962709,c96b318f-3775-4df5-938e-e21cd94de4b4,MADE,2022-02-12 10:45:56
4501962709,41360d29-5490-43d4-84b3-9c8e563270b2,MADE,2022-12-16 01:14:28
4501962709,d5b9e6fc-675a-46fc-9bc0-7f76c3d276df,MADE,2021-09-23 02:06:52
5159068692,dab9bbeb-84f5-499b-be1b-2bcbd757ca52,MADE,2022-10-04 21:44:48
5159068692,2efe0a61-0101-4d17-8e04-12076be1286a,MADE,2022-03-16 11:15:53
5159068692,961c89a7-8945-4a56-b4d6-773f362f6cbf,MADE,2020-12-13 04:48:14
5159068692,8e04ef8d-792e-44b7-99f8-ab3afaabc09d,MADE,2022-11-01 16:32:55
3342790436,30c32f43-fc3b-4373-94d5-4729f8f5a745,MADE,2021-12-19 11:28:03
3342790436,9c59f7e2-6d5e-4ad4-b693-6cb130945e08,MADE,2021-12-31 23:55:45
3342790436,9223f21d-70d2-4adc-b784-99c9799c39f4,MADE,2022-02-24 14:13:01
3342790436,1931d673-f76d-41b8-8b79-f09569cf4e45,MADE,2022-02-16 05:35:32
5950966298,5f5c4836-07ba-4ae0-a2b6-a620398c36d9,MADE,2023-05-28 00:27:59
5950966298,b3043f72-0b69-42c9-9365-fa422a1e0e74,MADE,2023-05-29 16:43:02
5950966298,32945afb-9a9e-41d1-a385-bbb82f86c99f,MADE,2023-05-03 19:25:32
5950966298,ea4aac85-353b-4782-bc35-faae6fd42401,MADE,2023-05-17 09:24:36
5950966298,5a50b404-476b-4df9-b6d4-dc3df6f11c26,MADE,2023-05-10 08:59:49
1159534089,5fe638a0-6822-4b25-a445-54554f69651c,MADE,2023-02-06 23:24:45
1159534089,c994590e-925e-460f-8ee4-44a1fa42e877,MADE,2020-11-03 22:38:21
1159534089,04c893d1-e85c-45bd-b3ac-9629c7f1a5e7,MADE,2018-11-06 19:16:24
1159534089,66d58da3-4d5d-40c2-b1f5-56dc775ed34d,MADE,2018-10-18 13:45:31
1159534089,0c9c5ffa-644a-416c-bb8f-6696c19446ba,MADE,2021-08-14 07:26:23
7158543242,bffa5351-5d7d-439c-a5b0-2db63a87b181,MADE,2023-12-03 06:34:02
7158543242,a2df39dd-7d39-44b9-b48a-f190fa9d9e7b,MADE,2023-12-12 06:20:08
7158543242,c2693f2f-7e73-4660-a1f1-aa0d22cb5e77,MADE,2023-08-01 22:37:49
7158543242,7541f50f-05c6-4a1d-b97b-6be96b6b5058,MADE,2023-06-16 02:24:08
7742305909,1d5beb90-4fcc-4688-ad11-23a2176a7671,MADE,2022-08-26 17:08:13
295951643,71d4cd36-065f-4dcc-82f2-d0b0b5f0e630,MADE,2023-01-24 10:58:41
295951643,5426dc2f-c5cb-494f-b1c9-b8ac9e931e4a,MADE,2022-12-12 18:59:04
295951643,3c6639d3-0fee-4fe6-a67d-01f1bc8addbd,MADE,2023-03-31 14:58:51
295951643,ba68952d-8692-4841-932e-1915e2c1e55a,MADE,2022-12-30 07:33:38
295951643,6b625f5e-e6b5-4ec0-b1c2-0e640e1b0a28,MADE,2022-12-19 21:16:15
1804175089,cfd933e7-34d5-4a40-a598-04256a78f9f4,MADE,2023-05-26 10:12:48
1804175089,940620be-5dd3-45e4-ba0b-73ff5859bd7b,MADE,2023-05-15 07:36:16
1804175089,491fe848-fe52-4e6e-8dee-0e504e7076dc,MADE,2023-05-28 03:30:32
1804175089,a8d6cc73-45a7-4b24-bbf6-00d14eaf9609,MADE,2023-05-26 21:27:53
1804175089,ae79e887-5f75-4a0d-976c-47c98f1ba9e8,MADE,2023-05-06 02:28:24
1060583224,0bcb14d4-f64f-4ca3-b1f4-8bb3f4766f53,MADE,2023-05-09 16:40:49
1060583224,5797ab2b-da51-43eb-80f9-95bb9f0685be,MADE,2023-05-18 18:40:23
1060583224,364f4f73-e43a-4116-8eec-ef01bb25b709,MADE,2023-05-08 18:05:57
1060583224,cec2dda3-85c9-4980-ab6b-f51f2ec950f1,MADE,2023-05-20 23:20:16
1060583224,b8341fde-5d2c-452b-8304-4e5ff3671e99,MADE,2023-05-29 23:10:26
9591133613,0477de17-2893-4e87-b92e-61b3f5f817f8,MADE,2023-06-27 22:24:49
9591133613,4da5cf85-b0c3-40e7-9bb0-ac3e909cce9d,MADE,2023-06-22 10:20:51
9591133613,4b74b1cf-b41b-4e34-ae88-defbd27c40cb,MADE,2023-08-05 09:00:24
9591133613,ec8b6a19-be84-4d5b-a42e-aedf2764c8a9,MADE,2023-06-12 09:22:25
8167682478,d9385969-a043-4071-9b3e-53bf7525fd37,MADE,2023-05-29 19:22:17
8167682478,c7bf0506-ba9a-4aa8-aa9e-eb00fa5714b7,MADE,2023-08-11 02:00:34
8167682478,87342957-0560-4982-bceb-b985e1a9b88f,MADE,2023-07-11 10:09:55
400226398,f790b834-4898-44a4-b668-31843c3a64a5,MADE,2023-01-09 17:26:34
400226398,22034df1-6b32-4bab-a412-cba1467b2a03,MADE,2021-09-14 23:05:37
400226398,4636a6fe-2b5f-4d07-be4f-eb2716bb1e36,MADE,2023-11-11 00:18:13
21400586,ded7cef6-3167-4035-9451-3321ba99b46b,MADE,2022-08-15 04:56:41
5053742252,6febe9c6-175a-4830-88b3-dad5c34e5eb6,MADE,2023-04-04 21:53:34
5053742252,e380107f-dd9b-4dd9-ab37-b02599347390,MADE,2021-08-02 04:34:08
5053742252,151aebbd-2032-4f17-b25f-95d9670d8883,MADE,2021-11-06 19:43:41
5053742252,38792a6b-b717-4e19-9be9-d51583269602,MADE,2019-07-18 21:33:32
5053742252,ca3fad1e-a81c-42bf-84f0-7b3d07a338ba,MADE,2022-02-11 02:20:15
8293795429,f9838078-7ee9-463f-9dc9-44ef88588939,MADE,2023-02-12 15:31:29
8293795429,f392df33-2108-4ce3-ac0b-b07c662d7bd4,MADE,2023-01-31 17:56:03
8293795429,98531379-18f2-4ee8-8d2a-1141432f5b4b,MADE,2023-05-25 16:02:31
6152723990,f6aeae1e-fc65-4190-b61c-9d886c855c39,MADE,2022-12-23 22:55:39
6152723990,48a0e93a-ab25-4e12-847e-24dc507a2c55,MADE,2023-03-16 06:48:00
6152723990,99297384-ec31-4431-ad03-4e21485ed4ae,MADE,2022-12-06 14:04:52
2490718230,67790be7-46a1-45a5-8d89-06d68e81a225,MADE,2023-04-15 13:28:46
2490718230,aea007d9-2ba2-4286-80a8-7a2e922dbe2f,MADE,2023-05-23 00:08:16
5359720929,ba3f4a42-991d-4e42-a70e-37669e3b7df1,MADE,2023-01-06 06:03:06
5359720929,cec82300-514d-45ce-9443-9b9d32858aa3,MADE,2022-03-25 22:28:43
5359720929,a25c9371-c166-4d4c-a1b2-227f39693399,MADE,2023-01-20 22:59:11
5359720929,7a0ee2f8-d8f8-4ce1-b20b-434956b529e9,MADE,2022-06-25 07:50:59
6700492032,2914aafc-e5ba-4530-8118-0e8b7e7b1145,MADE,2022-11-10 08:19:04
4852852554,44324c5b-bcfa-4693-a25e-5ef20f9fd9d9,MADE,2023-01-25 22:20:54
5864253726,611f4cef-3d5a-45c4-9068-c6fc77266d8a,MADE,2023-05-03 20:16:47
5864253726,868076ae-6af2-4454-89bf-9f748146064a,MADE,2023-01-30 17:16:53
5864253726,5d061d23-c511-4ba3-a35f-243285d9787c,MADE,2023-02-23 04:14:40
5864253726,4e72017f-19c6-4889-9031-9709186d827f,MADE,2023-01-21 14:53:28
5864253726,943cd9f1-4e8a-46d7-92e2-1d18b774746a,MADE,2023-04-06 17:42:14
6607190973,1b7a8737-73a9-41cd-8fa5-cf0472540978,MADE,2023-02-22 21:23:40
6607190973,acc87b69-4328-45ef-ae8e-04a065dfbe0f,MADE,2023-04-17 07:58:35
6607190973,ec18f71d-f672-472c-8842-dd20f06fc703,MADE,2023-02-17 18:13:25
6607190973,fedc8fb1-c8e8-48a3-b80c-ffa1e1532aa6,MADE,2023-03-31 20:48:16
420145004,65ef8606-af2d-49ee-af3c-ef08c844d9cf,MADE,2021-10-09 03:12:48
6776154664,5d7030a4-9c8f-430c-bfca-adc3606a847d,MADE,2021-03-29 01:27:06
6776154664,2c50dd7e-27ac-42ba-b74f-7a8281fb509d,MADE,2021-06-24 00:17:17
6776154664,0ea2b593-80c4-45f5-9cfe-0418a621ba13,MADE,2022-10-08 19:30:12
6776154664,496325f2-7a7c-49f4-9d74-3f00f973875f,MADE,2022-05-13 08:01:57
6776154664,e8789bdd-a4aa-4a82-824e-c8dfccfc10f2,MADE,2021-10-02 02:52:54
4300448318,fd391ab5-8f81-488c-a3f6-fb1308823b72,MADE,2022-09-06 02:52:06
4300448318,46226c4e-b7a4-4d3b-b978-d0c747255711,MADE,2022-08-02 03:32:57
9660710183,9f603003-95c9-4224-8e95-08df4d10df68,MADE,2016-02-03 16:24:49
9660710183,a3bb131b-c950-4dcc-a635-1053ac667bd7,MADE,2013-07-03 09:41:13
4143174741,dbe3a8e4-62cb-4ab5-a90a-d34320f2d1da,MADE,2020-11-29 20:43:01
4143174741,14a4ab60-f3b8-4af1-8e90-7dee56d23b56,MADE,2023-01-19 23:35:16
7831906994,37d3f9f0-0c20-4510-9ce9-dc5dbaa5fb09,MADE,2021-01-14 23:46:21
7831906994,80f7258c-dfe6-414a-bd78-d3ba7a887fe0,MADE,2020-06-27 06:32:14
