:START_ID(Account number),:END_ID(Transfer  id),:TYPE,date
3058057955,2c9363a7-032e-41c3-8a19-def8a3b0c52a,MADE,2022-07-06 19:04:01
3969447871,2c9363a7-032e-41c3-8a19-def8a3b0c52a,RECIEVED,
5789408264,ffb65b38-6afa-4166-8555-57a3bef0a393,MADE,2023-04-24 01:18:07
6169521944,ffb65b38-6afa-4166-8555-57a3bef0a393,RECIEVED,
9866662359,da5af977-3e64-497a-852c-de88da5a0e21,MADE,
5377671845,da5af977-3e64-497a-852c-de88da5a0e21,RECIEVED,
474815158,fd342116-0353-4a7c-8f9d-e536b774851c,MADE,
3277495288,fd342116-0353-4a7c-8f9d-e536b774851c,RECIEVED,
474815158,93701e42-4a19-4a44-a9e6-b4a0f02cbb77,MADE,2023-03-20 10:48:47
1695884294,93701e42-4a19-4a44-a9e6-b4a0f02cbb77,RECIEVED,
474815158,31c5a863-5774-444e-8b0a-9902af157def,MADE,
1303790761,31c5a863-5774-444e-8b0a-9902af157def,RECIEVED,
5652558058,3a991ec2-31c7-4ddc-9604-16c99d8eff87,MADE,2021-08-27 00:25:12
6522656975,3a991ec2-31c7-4ddc-9604-16c99d8eff87,RECIEVED,
5652558058,b1de4245-929b-4547-b4d2-75c35490c62a,MADE,2019-02-24 03:50:21
1845278104,b1de4245-929b-4547-b4d2-75c35490c62a,RECIEVED,2019-02-24 03:50:21
3726235888,2e2026d4-15fe-4e43-b01d-07ec40dd3dd5,MADE,2017-05-09 11:56:50
4629430871,2e2026d4-15fe-4e43-b01d-07ec40dd3dd5,RECIEVED,2017-05-09 11:56:50
3726235888,acc069e6-339f-4528-81b8-fd1b8b6b1e30,MADE,
2122258193,acc069e6-339f-4528-81b8-fd1b8b6b1e30,RECIEVED,
9361218382,fa63c748-8793-4a3d-9d1d-1e693d5515ea,MADE,2016-02-24 20:04:48
5256383698,fa63c748-8793-4a3d-9d1d-1e693d5515ea,RECIEVED,
9361218382,d4237cec-56b8-448d-a986-92b3e36afc07,MADE,2018-03-04 19:33:08
8481778930,d4237cec-56b8-448d-a986-92b3e36afc07,RECIEVED,2018-03-04 19:33:08
1161176608,eca79269-5778-4461-8eaa-9ec718683aa3,MADE,2022-05-30 10:40:42
8714854769,eca79269-5778-4461-8eaa-9ec718683aa3,RECIEVED,
1161176608,69d57ba0-3b0b-4176-851d-7cdebb96822d,MADE,2018-10-20 22:06:17
6522656975,69d57ba0-3b0b-4176-851d-7cdebb96822d,RECIEVED,2018-10-20 22:06:17
1161176608,b6d11131-4723-4ed3-a163-82abfcc0226a,MADE,2021-10-28 14:19:19
8740874802,b6d11131-4723-4ed3-a163-82abfcc0226a,RECIEVED,2021-10-28 14:19:19
1194250672,7d3b7e87-3476-4a6d-b316-5f450cc822fd,MADE,2023-03-03 19:39:40
5850589603,7d3b7e87-3476-4a6d-b316-5f450cc822fd,RECIEVED,
1169867666,56dc611b-9ba8-4776-b545-25bdf5c6bb67,MADE,2020-10-01 02:41:20
6297598548,56dc611b-9ba8-4776-b545-25bdf5c6bb67,RECIEVED,
1169867666,e33e9d31-6a58-4df7-99f2-871dadb36a1f,MADE,
1076448086,e33e9d31-6a58-4df7-99f2-871dadb36a1f,RECIEVED,
1169867666,5b9da465-3db2-4bd6-b4e0-aab9e4009323,MADE,2019-01-17 13:54:49
7780859422,5b9da465-3db2-4bd6-b4e0-aab9e4009323,RECIEVED,2019-01-17 13:54:49
1076448086,6705a2b6-4903-4769-8636-410f02f57dde,MADE,
144069847,6705a2b6-4903-4769-8636-410f02f57dde,RECIEVED,
1076448086,8b8a8150-86af-4993-a707-6bb4b7eeff42,MADE,2023-05-21 11:07:32
8962086348,8b8a8150-86af-4993-a707-6bb4b7eeff42,RECIEVED,2023-05-21 11:07:32
1076448086,a6a566d6-25e3-4c6a-b2af-a7b93e37db9a,MADE,2023-05-25 12:56:43
684926480,a6a566d6-25e3-4c6a-b2af-a7b93e37db9a,RECIEVED,2023-05-25 12:56:43
922544962,8937f88d-33b3-4507-988d-06adba31039c,MADE,2023-05-19 22:45:50
2998725825,8937f88d-33b3-4507-988d-06adba31039c,RECIEVED,2023-05-19 22:45:50
922544962,8d555198-429d-4ee6-8d6e-add811b490f9,MADE,2023-05-19 11:00:43
1651712904,8d555198-429d-4ee6-8d6e-add811b490f9,RECIEVED,
922544962,9d77d3a1-2c48-4f6e-9961-05beff4bfc1b,MADE,
4647045104,9d77d3a1-2c48-4f6e-9961-05beff4bfc1b,RECIEVED,
2909197123,7e41e3ed-72ac-4e28-8aea-6c53c22a7359,MADE,2023-05-23 10:40:48
1502757916,7e41e3ed-72ac-4e28-8aea-6c53c22a7359,RECIEVED,2023-05-23 10:40:48
2909197123,82fd430b-1282-44ee-b6f0-a8e638450d87,MADE,2023-05-22 10:51:56
898324463,82fd430b-1282-44ee-b6f0-a8e638450d87,RECIEVED,
2909197123,aefac776-9486-4237-a9e1-79385461a023,MADE,
6601521893,aefac776-9486-4237-a9e1-79385461a023,RECIEVED,
4904801217,50e8e438-3c40-4fa7-a6b2-5f3db9fec2dd,MADE,
1651712904,50e8e438-3c40-4fa7-a6b2-5f3db9fec2dd,RECIEVED,
4904801217,9b63dc6c-dbb1-4588-8055-1087479c5f66,MADE,2023-05-29 06:59:40
9764676107,9b63dc6c-dbb1-4588-8055-1087479c5f66,RECIEVED,2023-05-29 06:59:40
1746001766,c8ae4aa9-01f9-4da9-a4cc-f37828f398ce,MADE,2023-06-01 06:31:17
8740874802,c8ae4aa9-01f9-4da9-a4cc-f37828f398ce,RECIEVED,
1746001766,237d30af-0999-41b2-b9fa-9a004176988b,MADE,
1651712904,237d30af-0999-41b2-b9fa-9a004176988b,RECIEVED,
3413522472,48abab02-1d55-4997-be5f-5aa4fe01cc71,MADE,2023-05-29 22:48:20
9325796671,48abab02-1d55-4997-be5f-5aa4fe01cc71,RECIEVED,
3413522472,6fcb9b34-95ea-4666-bb31-14f0f1f9827d,MADE,2023-05-30 08:27:11
5471835908,6fcb9b34-95ea-4666-bb31-14f0f1f9827d,RECIEVED,
3413522472,4687ab5d-1c36-45d3-9832-4741102c52b5,MADE,2023-05-30 04:47:01
4127230684,4687ab5d-1c36-45d3-9832-4741102c52b5,RECIEVED,
7051255556,10ca2214-814e-412b-bf1d-731e0e7ecf25,MADE,2020-04-24 10:01:56
8481778930,10ca2214-814e-412b-bf1d-731e0e7ecf25,RECIEVED,
7051255556,a2261db4-ff19-434b-ba4a-5a10f63fba1d,MADE,2020-07-14 22:25:36
6522656975,a2261db4-ff19-434b-ba4a-5a10f63fba1d,RECIEVED,2020-07-14 22:25:36
3580428678,ea298f4f-80ee-40fc-852e-48f19d8d993f,MADE,2022-11-22 16:15:23
6350269998,ea298f4f-80ee-40fc-852e-48f19d8d993f,RECIEVED,2022-11-22 16:15:23
3580428678,bb632aa1-1546-4bd8-a1b2-770cbea99b25,MADE,
1169867666,bb632aa1-1546-4bd8-a1b2-770cbea99b25,RECIEVED,
3580428678,39bf6945-b98f-40f3-b7f1-223a1f16ea4f,MADE,
9164301114,39bf6945-b98f-40f3-b7f1-223a1f16ea4f,RECIEVED,
6423217130,4133cf8c-36dd-4e6f-b78b-86435a2d1dda,MADE,2021-11-24 08:04:30
1409439106,4133cf8c-36dd-4e6f-b78b-86435a2d1dda,RECIEVED,2021-11-24 08:04:30
6423217130,cb0f344a-e517-459d-b7f1-c6ba50640562,MADE,
2998396622,cb0f344a-e517-459d-b7f1-c6ba50640562,RECIEVED,
6423217130,bebcfe2e-cad4-4087-81fc-c30302992366,MADE,
5160794964,bebcfe2e-cad4-4087-81fc-c30302992366,RECIEVED,
7342244877,0290bd2a-1595-4915-a808-f51b5dbee1ef,MADE,
5692186483,0290bd2a-1595-4915-a808-f51b5dbee1ef,RECIEVED,
7342244877,5f78aa0f-4206-451d-99de-50918ba06b66,MADE,
8877032197,5f78aa0f-4206-451d-99de-50918ba06b66,RECIEVED,
7342244877,032080a5-1b89-4ad9-82a1-23729f9f22e7,MADE,
819024413,032080a5-1b89-4ad9-82a1-23729f9f22e7,RECIEVED,
2669084855,5b051b24-da00-4804-82ad-e9e8f0bfa0fa,MADE,2018-09-12 12:14:20
7027820143,5b051b24-da00-4804-82ad-e9e8f0bfa0fa,RECIEVED,2018-09-12 12:14:20
2669084855,86697e69-c0fc-47b0-9dfb-60a7c6b97537,MADE,
7464081968,86697e69-c0fc-47b0-9dfb-60a7c6b97537,RECIEVED,
3613929216,b2b681b9-2f2a-4612-b3f2-b5822c473972,MADE,2017-05-30 03:53:06
7464081968,b2b681b9-2f2a-4612-b3f2-b5822c473972,RECIEVED,2017-05-30 03:53:06
3613929216,2fbc2f45-8083-415c-aa17-9ee92a25b7be,MADE,2023-04-28 03:04:43
2603306483,2fbc2f45-8083-415c-aa17-9ee92a25b7be,RECIEVED,
3912255460,f3418246-b4f5-44f6-8587-42ab2a3de414,MADE,
4904801217,f3418246-b4f5-44f6-8587-42ab2a3de414,RECIEVED,
3912255460,d898bf98-20c4-4623-810b-7dd8fd9bca5d,MADE,2023-09-04 23:58:33
898324463,d898bf98-20c4-4623-810b-7dd8fd9bca5d,RECIEVED,2023-09-04 23:58:33
3912255460,83f81b68-f9a4-4af1-a688-d939f07c562d,MADE,2023-07-16 12:23:29
5970325498,83f81b68-f9a4-4af1-a688-d939f07c562d,RECIEVED,
6842806939,af1c068c-13f4-423b-a7ce-53d38db4eeaf,MADE,2022-11-26 22:50:20
684926480,af1c068c-13f4-423b-a7ce-53d38db4eeaf,RECIEVED,2022-11-26 22:50:20
6842806939,95db9a8a-bd94-4255-aeb8-109ca34f1f59,MADE,2023-04-23 09:08:26
6601521893,95db9a8a-bd94-4255-aeb8-109ca34f1f59,RECIEVED,
6842806939,7a85d8ce-29fd-4eb6-a129-8fef09e1aefd,MADE,2023-02-18 23:29:23
1720643653,7a85d8ce-29fd-4eb6-a129-8fef09e1aefd,RECIEVED,2023-02-18 23:29:23
5040647053,9e3e187c-ac84-4679-82bf-bfd2bf08641b,MADE,
7107561614,9e3e187c-ac84-4679-82bf-bfd2bf08641b,RECIEVED,
5040647053,cc9f6452-0b60-4651-8245-bc80b71e7076,MADE,2022-04-01 04:36:03
3912255460,cc9f6452-0b60-4651-8245-bc80b71e7076,RECIEVED,
5040647053,c2b1195e-918a-42f5-8a19-034c609aa9cc,MADE,
3286151095,c2b1195e-918a-42f5-8a19-034c609aa9cc,RECIEVED,
158849342,114446ac-2ca0-4163-81d6-57f097e5eb79,MADE,2021-07-04 10:51:31
5008341667,114446ac-2ca0-4163-81d6-57f097e5eb79,RECIEVED,2021-07-04 10:51:31
158849342,193c6919-e54f-4e5e-854e-b01db26e887f,MADE,2020-09-07 02:29:22
925179556,193c6919-e54f-4e5e-854e-b01db26e887f,RECIEVED,
1720643653,b2c08c21-e76f-444e-937f-9211158814f6,MADE,2023-04-28 00:53:36
7051255556,b2c08c21-e76f-444e-937f-9211158814f6,RECIEVED,2023-04-28 00:53:36
1720643653,7cec52dd-2d2e-4322-b5f7-4ab194a8e1c3,MADE,2022-11-13 20:32:36
4583428293,7cec52dd-2d2e-4322-b5f7-4ab194a8e1c3,RECIEVED,
1720643653,5ea2eb96-8907-4912-a026-2521e090ac79,MADE,2023-03-06 16:50:54
5789408264,5ea2eb96-8907-4912-a026-2521e090ac79,RECIEVED,
9764676107,70ab0461-e077-409c-a599-600cb9afdbdd,MADE,
5909891983,70ab0461-e077-409c-a599-600cb9afdbdd,RECIEVED,
9700489310,b2f9fd7f-2bd3-4121-8cae-a793f6faf4ef,MADE,2022-10-22 20:14:53
5160794964,b2f9fd7f-2bd3-4121-8cae-a793f6faf4ef,RECIEVED,2022-10-22 20:14:53
9700489310,a4a8c92b-472b-4f68-88d0-a3bc8f9d7d56,MADE,2020-12-27 00:17:20
8832707619,a4a8c92b-472b-4f68-88d0-a3bc8f9d7d56,RECIEVED,
9700489310,6182eb5b-f9a3-498a-8b88-0a8dcb5dff1a,MADE,
8962086348,6182eb5b-f9a3-498a-8b88-0a8dcb5dff1a,RECIEVED,
4127230684,5884c9a4-9be1-4217-8893-815011013aa5,MADE,
4899747242,5884c9a4-9be1-4217-8893-815011013aa5,RECIEVED,
4127230684,c4fe1ba1-fc90-410a-9b0c-a3e534208f57,MADE,2021-07-29 16:38:41
1845278104,c4fe1ba1-fc90-410a-9b0c-a3e534208f57,RECIEVED,2021-07-29 16:38:41
8113288168,2965849f-0a4c-4756-909d-8a055db5e53d,MADE,2022-05-21 13:01:38
2998725825,2965849f-0a4c-4756-909d-8a055db5e53d,RECIEVED,
8113288168,e0bb517e-ab1a-49ff-a05f-e50a2df88763,MADE,
1907069810,e0bb517e-ab1a-49ff-a05f-e50a2df88763,RECIEVED,
2460490635,74e2d68c-c033-433b-a669-9f7a9e75e6c1,MADE,2023-04-06 18:59:45
3585099944,74e2d68c-c033-433b-a669-9f7a9e75e6c1,RECIEVED,2023-04-06 18:59:45
2460490635,33006aef-6117-4b01-a961-69aad02a6685,MADE,2023-02-18 04:32:01
7342244877,33006aef-6117-4b01-a961-69aad02a6685,RECIEVED,2023-02-18 04:32:01
7027820143,c5e7a82a-21c2-4fed-8c86-eaf237397934,MADE,
9866662359,c5e7a82a-21c2-4fed-8c86-eaf237397934,RECIEVED,
7027820143,2a01c1c2-75d3-4212-be61-282672b79739,MADE,
6980574460,2a01c1c2-75d3-4212-be61-282672b79739,RECIEVED,
7027820143,e2bcfeb5-47ba-48de-a52f-3b40cb0e16d8,MADE,
6139626640,e2bcfeb5-47ba-48de-a52f-3b40cb0e16d8,RECIEVED,
3585099944,144cfcc6-84c2-41ee-8cc1-6dc31dc87a1c,MADE,
1746001766,144cfcc6-84c2-41ee-8cc1-6dc31dc87a1c,RECIEVED,
6522656975,929a4e17-7583-47c2-8bda-045ca477a76f,MADE,2023-05-04 14:33:35
827763353,929a4e17-7583-47c2-8bda-045ca477a76f,RECIEVED,2023-05-04 14:33:35
6522656975,114ce0a9-8d82-468f-9299-8ff9cf752488,MADE,2023-05-30 00:34:18
9866662359,114ce0a9-8d82-468f-9299-8ff9cf752488,RECIEVED,2023-05-30 00:34:18
6169521944,c2f22560-681e-4484-b197-68d3edf5cc41,MADE,
8706609609,c2f22560-681e-4484-b197-68d3edf5cc41,RECIEVED,
9803826384,cfc1f30a-dedc-4946-85e9-c7275e320bb6,MADE,2022-12-31 01:37:48
2122258193,cfc1f30a-dedc-4946-85e9-c7275e320bb6,RECIEVED,2022-12-31 01:37:48
9803826384,3c016e3a-0e50-4549-8504-2a6ecf95fb47,MADE,
3580428678,3c016e3a-0e50-4549-8504-2a6ecf95fb47,RECIEVED,
3869866901,fd65a749-2eac-4ed3-92a5-6de64d473815,MADE,2023-05-17 00:55:12
1742950538,fd65a749-2eac-4ed3-92a5-6de64d473815,RECIEVED,2023-05-17 00:55:12
1845278104,0868490f-3cf3-4017-8334-6279bbaea256,MADE,2021-01-22 20:42:12
7232144464,0868490f-3cf3-4017-8334-6279bbaea256,RECIEVED,2021-01-22 20:42:12
1845278104,755bd909-f6ef-4de0-982d-83b01080acee,MADE,
6960911807,755bd909-f6ef-4de0-982d-83b01080acee,RECIEVED,
1845278104,0368afed-8193-4ec4-83b3-2de2ebece381,MADE,
2122258193,0368afed-8193-4ec4-83b3-2de2ebece381,RECIEVED,
8526904229,91296133-720c-4ee0-9d53-fd637f5d636a,MADE,
364448505,91296133-720c-4ee0-9d53-fd637f5d636a,RECIEVED,
8526904229,6ad15a4d-5b97-41dd-9cbc-d3d87896ccd7,MADE,2020-08-18 05:27:22
3585099944,6ad15a4d-5b97-41dd-9cbc-d3d87896ccd7,RECIEVED,
9956909750,cc9da50e-7dfd-48fa-80e8-ed0a3aafffdb,MADE,
1651712904,cc9da50e-7dfd-48fa-80e8-ed0a3aafffdb,RECIEVED,
9956909750,39f9a326-689c-4fbc-9274-d64914bda92f,MADE,2022-05-21 10:41:16
731528653,39f9a326-689c-4fbc-9274-d64914bda92f,RECIEVED,2022-05-21 10:41:16
9956909750,61f06d94-51c5-4bb5-b01a-f2385afde7f8,MADE,2022-09-16 06:05:21
3580428678,61f06d94-51c5-4bb5-b01a-f2385afde7f8,RECIEVED,2022-09-16 06:05:21
8714854769,2b1e20ad-0645-45b3-905b-7c85725e4c57,MADE,2022-12-22 03:28:04
5590120763,2b1e20ad-0645-45b3-905b-7c85725e4c57,RECIEVED,2022-12-22 03:28:04
8714854769,29332170-711e-490e-962b-dda649c98e07,MADE,2022-06-25 00:48:40
1695884294,29332170-711e-490e-962b-dda649c98e07,RECIEVED,2022-06-25 00:48:40
715852203,11fd7553-08a5-4e69-b34e-54a925d38bbe,MADE,2022-03-29 06:01:17
684926480,11fd7553-08a5-4e69-b34e-54a925d38bbe,RECIEVED,
715852203,ac17ada8-6c81-4e1e-a214-446f14c81f9a,MADE,2022-05-14 19:56:35
1845278104,ac17ada8-6c81-4e1e-a214-446f14c81f9a,RECIEVED,2022-05-14 19:56:35
6485848695,90652ade-2557-4836-8332-8474099beeef,MADE,2022-01-13 02:45:50
1169867666,90652ade-2557-4836-8332-8474099beeef,RECIEVED,2022-01-13 02:45:50
6485848695,a9679756-6696-46be-a559-1ce58ecd0cac,MADE,2022-02-18 09:48:06
5117328884,a9679756-6696-46be-a559-1ce58ecd0cac,RECIEVED,
6485848695,7565ba4c-c971-43a1-9019-750ecaf734ab,MADE,2022-01-31 20:52:53
764104939,7565ba4c-c971-43a1-9019-750ecaf734ab,RECIEVED,
8980539805,a24e577b-c30e-4246-af3b-f97988f3a367,MADE,2023-05-30 14:32:36
144069847,a24e577b-c30e-4246-af3b-f97988f3a367,RECIEVED,2023-05-30 14:32:36
4647045104,c2374196-5e7f-4341-a0d5-3470064c9bd9,MADE,
6485848695,c2374196-5e7f-4341-a0d5-3470064c9bd9,RECIEVED,
4647045104,a22a7f2a-2fc4-459b-9d06-ee828c746f82,MADE,
1718474239,a22a7f2a-2fc4-459b-9d06-ee828c746f82,RECIEVED,
4647045104,0bef7b14-d7ad-4b96-bd1e-26e95e339863,MADE,2023-05-30 09:11:18
925428848,0bef7b14-d7ad-4b96-bd1e-26e95e339863,RECIEVED,2023-05-30 09:11:18
8740874802,3f45f26f-145a-458a-a764-e87e5fd503df,MADE,2023-05-29 07:48:48
4127230684,3f45f26f-145a-458a-a764-e87e5fd503df,RECIEVED,
8740874802,d0079afe-314c-4afc-a87e-7135275d3ba3,MADE,
4583428293,d0079afe-314c-4afc-a87e-7135275d3ba3,RECIEVED,
8740874802,625f9cdf-13a5-40ce-8472-43661f23633a,MADE,
5522802916,625f9cdf-13a5-40ce-8472-43661f23633a,RECIEVED,
7008467084,6f2c7133-7174-4a88-84be-6335cc8cf810,MADE,2022-08-24 23:30:55
518599224,6f2c7133-7174-4a88-84be-6335cc8cf810,RECIEVED,2022-08-24 23:30:55
731528653,73b5bc75-ef10-4cae-b730-a3b47f92ae9e,MADE,
6778974620,73b5bc75-ef10-4cae-b730-a3b47f92ae9e,RECIEVED,
731528653,18a88805-e523-49b4-8d50-70b986238a14,MADE,2018-07-10 23:53:12
7027820143,18a88805-e523-49b4-8d50-70b986238a14,RECIEVED,
731528653,3f8ff898-80ab-4268-9a2c-f916626e7f0b,MADE,
5875264444,3f8ff898-80ab-4268-9a2c-f916626e7f0b,RECIEVED,
5377671845,37887a29-568f-452c-8059-767318543b8c,MADE,
827763353,37887a29-568f-452c-8059-767318543b8c,RECIEVED,
5377671845,5830dcfb-7e30-488c-b943-47d7717612a6,MADE,
668562559,5830dcfb-7e30-488c-b943-47d7717612a6,RECIEVED,
5377671845,c096f3e8-2b99-424a-8e88-d121db948c1b,MADE,
7464081968,c096f3e8-2b99-424a-8e88-d121db948c1b,RECIEVED,
5951635894,f91778d9-a070-4a38-8b7a-6e1d6f3830f1,MADE,2022-11-29 04:58:53
3585099944,f91778d9-a070-4a38-8b7a-6e1d6f3830f1,RECIEVED,2022-11-29 04:58:53
5951635894,b253c53a-9c02-45de-bae6-29e371e723ad,MADE,2022-06-10 23:49:05
1309705220,b253c53a-9c02-45de-bae6-29e371e723ad,RECIEVED,2022-06-10 23:49:05
5900350521,8c2340d2-9fcc-44b1-9cc9-207d7cc0bb67,MADE,2021-11-30 00:12:13
3460305844,8c2340d2-9fcc-44b1-9cc9-207d7cc0bb67,RECIEVED,2021-11-30 00:12:13
5900350521,d34dfb64-a735-423a-8d99-12c38891b77d,MADE,
5377671845,d34dfb64-a735-423a-8d99-12c38891b77d,RECIEVED,
6350269998,0439b4b4-2e0c-4ccd-81e0-c352d55739f8,MADE,
9307461704,0439b4b4-2e0c-4ccd-81e0-c352d55739f8,RECIEVED,
6350269998,548c346f-f848-4a41-a45b-4acfa41f4d33,MADE,2022-12-05 08:40:45
9172736816,548c346f-f848-4a41-a45b-4acfa41f4d33,RECIEVED,
7992465810,24765c79-8d27-4bf7-9be9-ea8f09aa569e,MADE,2016-05-12 17:31:06
8980539805,24765c79-8d27-4bf7-9be9-ea8f09aa569e,RECIEVED,2016-05-12 17:31:06
8751000324,66fc48bb-e4a7-4284-8046-256415eebc7a,MADE,2022-09-11 00:16:38
8113288168,66fc48bb-e4a7-4284-8046-256415eebc7a,RECIEVED,2022-09-11 00:16:38
8751000324,0bfec8c1-fb99-4243-bde9-fb943f85ee1e,MADE,2022-03-11 07:56:53
9057010908,0bfec8c1-fb99-4243-bde9-fb943f85ee1e,RECIEVED,2022-03-11 07:56:53
1695884294,212663d8-9e68-4598-ba28-c96b3c742ecc,MADE,2022-02-24 19:07:39
9361218382,212663d8-9e68-4598-ba28-c96b3c742ecc,RECIEVED,2022-02-24 19:07:39
7780859422,6ef7cd0d-e020-45dc-848a-48c5c8c00cd9,MADE,
1742950538,6ef7cd0d-e020-45dc-848a-48c5c8c00cd9,RECIEVED,
7780859422,ae0495c2-ed90-41af-bbd0-ee219199c2ed,MADE,2021-01-07 08:02:09
4899747242,ae0495c2-ed90-41af-bbd0-ee219199c2ed,RECIEVED,2021-01-07 08:02:09
7780859422,db1be04c-6e75-43cc-990c-872223eb9923,MADE,2013-10-18 22:13:53
9339658446,db1be04c-6e75-43cc-990c-872223eb9923,RECIEVED,
4256588372,30a4de5d-5972-4197-b3cc-5009de04f304,MADE,
827763353,30a4de5d-5972-4197-b3cc-5009de04f304,RECIEVED,
4749110835,0916b04d-3b31-48ef-b88d-73f279ca70b5,MADE,2023-05-27 02:16:36
5652558058,0916b04d-3b31-48ef-b88d-73f279ca70b5,RECIEVED,
4749110835,2a19bc31-d00b-4b15-8c2c-b6c32dedeb5b,MADE,2023-05-20 03:55:47
8496747026,2a19bc31-d00b-4b15-8c2c-b6c32dedeb5b,RECIEVED,2023-05-20 03:55:47
144069847,255f19c8-f603-4cd4-9201-c37b125001d3,MADE,2021-11-23 06:03:36
925179556,255f19c8-f603-4cd4-9201-c37b125001d3,RECIEVED,2021-11-23 06:03:36
7296119114,d97235d9-dd87-4bfd-b4ae-f3ee62ec06f5,MADE,2023-04-13 00:20:26
1538263660,d97235d9-dd87-4bfd-b4ae-f3ee62ec06f5,RECIEVED,2023-04-13 00:20:26
7296119114,1c0ed0d7-ae65-4c99-8625-a1dd1914cde9,MADE,
5541992777,1c0ed0d7-ae65-4c99-8625-a1dd1914cde9,RECIEVED,
1309705220,de87c60f-6991-402e-bab3-263a37b8482d,MADE,2020-11-11 03:48:36
9360974278,de87c60f-6991-402e-bab3-263a37b8482d,RECIEVED,2020-11-11 03:48:36
1309705220,b1aca335-84ec-436c-be0d-171bb6c299ff,MADE,2021-02-20 22:41:50
3580428678,b1aca335-84ec-436c-be0d-171bb6c299ff,RECIEVED,
4822270713,ccf0c897-2a8a-478b-922d-0f5a7c2837b1,MADE,2022-12-26 16:13:33
8980539805,ccf0c897-2a8a-478b-922d-0f5a7c2837b1,RECIEVED,
1651712904,50ef5af3-e795-4ff6-a3fb-7ab8ca3a49ca,MADE,2021-05-06 21:43:23
4078289432,50ef5af3-e795-4ff6-a3fb-7ab8ca3a49ca,RECIEVED,
1651712904,d0b526cc-7765-443d-8044-82e41ff6a727,MADE,2021-03-16 06:07:12
8129123348,d0b526cc-7765-443d-8044-82e41ff6a727,RECIEVED,
5590120763,4877ed8b-a189-45df-ae72-4db04682854f,MADE,
3613929216,4877ed8b-a189-45df-ae72-4db04682854f,RECIEVED,
6907297621,b4bc1e8b-72ee-4197-90e9-0c3612e958d8,MADE,2023-05-09 06:35:21
898324463,b4bc1e8b-72ee-4197-90e9-0c3612e958d8,RECIEVED,
6907297621,c9e486de-1b51-4582-aa27-40cfe9fea6b1,MADE,
684926480,c9e486de-1b51-4582-aa27-40cfe9fea6b1,RECIEVED,
9707271391,25934ece-7a9d-4306-acb7-bd186bcbdc65,MADE,2021-04-07 08:48:57
6000096477,25934ece-7a9d-4306-acb7-bd186bcbdc65,RECIEVED,
8832707619,8a1f59e7-55ca-44db-a928-2f55dfdb8192,MADE,2022-08-12 08:18:59
6410821979,8a1f59e7-55ca-44db-a928-2f55dfdb8192,RECIEVED,
8832707619,f7a1fc1e-3108-4533-aa89-8902ebef8d9b,MADE,2022-05-21 19:11:28
3914457936,f7a1fc1e-3108-4533-aa89-8902ebef8d9b,RECIEVED,
9596933907,aa76222f-61d0-4d69-9d66-508c3323d5bd,MADE,
925428848,aa76222f-61d0-4d69-9d66-508c3323d5bd,RECIEVED,
3706469466,9e09b263-0bdb-4052-a403-ccb442788100,MADE,2020-01-18 22:17:38
9707271391,9e09b263-0bdb-4052-a403-ccb442788100,RECIEVED,2020-01-18 22:17:38
3706469466,c4092bc8-4b5f-4319-87db-64a8d4ef922b,MADE,2018-12-29 16:36:59
2417445646,c4092bc8-4b5f-4319-87db-64a8d4ef922b,RECIEVED,
2554024520,98b5975f-adb0-48f4-8f68-d2b206f4f723,MADE,
5875264444,98b5975f-adb0-48f4-8f68-d2b206f4f723,RECIEVED,
2554024520,7b38a806-15ab-48b3-9d0c-e6ab826f0ffa,MADE,2021-08-27 13:50:14
8877032197,7b38a806-15ab-48b3-9d0c-e6ab826f0ffa,RECIEVED,
5692186483,04d9d528-c5f5-4401-a463-b7773044c256,MADE,
1475608296,04d9d528-c5f5-4401-a463-b7773044c256,RECIEVED,
5692186483,3842b91c-99de-4ef4-9e24-c13603d4c9f8,MADE,
2401222435,3842b91c-99de-4ef4-9e24-c13603d4c9f8,RECIEVED,
5692186483,09b4d524-b8d3-4b70-bc47-d1c1de070ad3,MADE,
4522391210,09b4d524-b8d3-4b70-bc47-d1c1de070ad3,RECIEVED,
2068956709,1e8ad974-02c5-48db-8ef1-95319c98ac22,MADE,
301429729,1e8ad974-02c5-48db-8ef1-95319c98ac22,RECIEVED,
2068956709,f505aec4-5e2a-4655-8ab0-cc3ffbac472f,MADE,2023-05-16 21:03:09
3460305844,f505aec4-5e2a-4655-8ab0-cc3ffbac472f,RECIEVED,
2998396622,f31a7278-8b67-4190-a0d2-ce1643c832af,MADE,2021-07-01 02:04:59
3286151095,f31a7278-8b67-4190-a0d2-ce1643c832af,RECIEVED,2021-07-01 02:04:59
2998396622,42d28efe-3a2f-4790-a214-9e5c3f1f783b,MADE,2020-09-09 04:06:18
4256588372,42d28efe-3a2f-4790-a214-9e5c3f1f783b,RECIEVED,2020-09-09 04:06:18
2998725825,1c2589a0-d675-4f7b-ad08-89848439af13,MADE,2023-05-26 09:42:28
1607551695,1c2589a0-d675-4f7b-ad08-89848439af13,RECIEVED,
2998725825,a6b706c2-c8e3-4b3e-af58-25a6735cc978,MADE,2023-05-18 03:58:57
5117328884,a6b706c2-c8e3-4b3e-af58-25a6735cc978,RECIEVED,
2998725825,b86a8f31-bab6-422b-85af-1b31f8fa1a97,MADE,
7111210167,b86a8f31-bab6-422b-85af-1b31f8fa1a97,RECIEVED,
